# Forge target SRG mappings for Minecraft 1.20.1
# Generated by scripts/harvest-target-srg.py from MCPConfig and Mojang official mappings.
# KIND<TAB>MOJANG_OWNER<TAB>MOJANG_NAME<TAB>MOJANG_DESC<TAB>TARGET_SRG_NAME
FIELD	com/mojang/blaze3d/platform/GlStateManager$PolygonOffsetState	fill	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84725_
FIELD	com/mojang/blaze3d/platform/GlStateManager$PolygonOffsetState	line	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84726_
FIELD	com/mojang/blaze3d/platform/GlStateManager$PolygonOffsetState	units	F	f_84728_
FIELD	com/mojang/blaze3d/platform/GlStateManager$ScissorState	mode	Lcom/mojang/blaze3d/platform/GlStateManager$BooleanState;	f_84732_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilFunc	func	I	f_84761_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilFunc	mask	I	f_84763_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilFunc	ref	I	f_84762_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilState	fail	I	f_84769_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilState	func	Lcom/mojang/blaze3d/platform/GlStateManager$StencilFunc;	f_84767_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilState	mask	I	f_84768_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilState	zfail	I	f_84770_
FIELD	com/mojang/blaze3d/platform/GlStateManager$StencilState	zpass	I	f_84771_
FIELD	com/mojang/blaze3d/platform/GlStateManager$TextureState	binding	I	f_84801_
FIELD	com/mojang/blaze3d/platform/GlStateManager$Viewport	height	I	f_84809_
FIELD	com/mojang/blaze3d/platform/GlStateManager$Viewport	width	I	f_84808_
FIELD	com/mojang/blaze3d/platform/GlStateManager$Viewport	x	I	f_84806_
FIELD	com/mojang/blaze3d/platform/GlStateManager$Viewport	y	I	f_84807_
FIELD	com/mojang/blaze3d/platform/IconSet	path	[Ljava/lang/String;	f_279589_
FIELD	com/mojang/blaze3d/platform/InputConstants	CURSOR	I	f_166351_
FIELD	com/mojang/blaze3d/platform/InputConstants	CURSOR_DISABLED	I	f_166352_
FIELD	com/mojang/blaze3d/platform/InputConstants	CURSOR_NORMAL	I	f_166353_
FIELD	com/mojang/blaze3d/platform/InputConstants	GLFW_RAW_MOUSE_MOTION	I	f_84824_
FIELD	com/mojang/blaze3d/platform/InputConstants	GLFW_RAW_MOUSE_MOTION_SUPPORTED	Ljava/lang/invoke/MethodHandle;	f_166354_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_0	I	f_166279_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_1	I	f_166332_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_2	I	f_166355_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_3	I	f_166356_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_4	I	f_166357_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_5	I	f_166358_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_6	I	f_166359_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_7	I	f_166360_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_8	I	f_166361_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_9	I	f_166362_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_A	I	f_166363_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_ADD	I	f_166281_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_APOSTROPHE	I	f_166282_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_B	I	f_166364_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_BACKSLASH	I	f_166283_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_BACKSPACE	I	f_166333_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_C	I	f_166365_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_CAPSLOCK	I	f_166340_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_COMMA	I	f_166284_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_D	I	f_166366_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_DELETE	I	f_166334_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_DOWN	I	f_166329_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_E	I	f_166367_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_END	I	f_166335_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_EQUALS	I	f_166285_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_ESCAPE	I	f_166305_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F	I	f_166368_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F1	I	f_166263_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F10	I	f_166272_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F11	I	f_166273_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F12	I	f_166274_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F13	I	f_166275_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F14	I	f_166276_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F15	I	f_166277_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F16	I	f_166278_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F17	I	f_166306_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F18	I	f_166307_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F19	I	f_166308_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F2	I	f_166264_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F20	I	f_166309_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F21	I	f_166310_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F22	I	f_166311_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F23	I	f_166312_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F24	I	f_166313_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F25	I	f_166314_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F3	I	f_166265_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F4	I	f_166266_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F5	I	f_166267_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F6	I	f_166268_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F7	I	f_166269_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F8	I	f_166270_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_F9	I	f_166271_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_G	I	f_166369_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_GRAVE	I	f_166286_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_H	I	f_166370_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_HOME	I	f_166336_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_I	I	f_166371_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_INSERT	I	f_166337_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_J	I	f_166372_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_K	I	f_166373_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_L	I	f_166374_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LALT	I	f_166296_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LBRACKET	I	f_166287_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LCONTROL	I	f_166297_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LEFT	I	f_166330_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LSHIFT	I	f_166298_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_LWIN	I	f_166299_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_M	I	f_166375_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_MINUS	I	f_166288_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_MULTIPLY	I	f_166289_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_N	I	f_166376_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMLOCK	I	f_166315_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD0	I	f_166316_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD1	I	f_166317_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD2	I	f_166318_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD3	I	f_166319_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD4	I	f_166320_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD5	I	f_166321_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD6	I	f_166322_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD7	I	f_166323_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD8	I	f_166324_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPAD9	I	f_166325_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPADCOMMA	I	f_166326_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPADENTER	I	f_166327_
